cve_id,date_of_report,cve_type,root_cause,security_tactic,total_impacted_files,code_churn,issue_tracking_url,patch_url
CVE-2015-1268,2015-05-31 17:27:31 UTC,TACTICAL,CWE-284 Improper Access Control,Authorize Actors,8,79,https://bugs.chromium.org/p/chromium/issues/detail?id=494640,https://src.chromium.org/viewvc/blink?revision=196373&view=revision
CVE-2015-1269,2015-02-24 20:11:27 UTC,TACTICAL,CWE-284 Improper Access Control,Authorize Actors,3,528,https://bugs.chromium.org/p/chromium/issues/detail?id=461481,https://codereview.chromium.org/1149753002
CVE-2015-1270,2014-12-22 16:22:02 UTC,TACTICAL,CWE-829 Inclusion of Functionality from Untrusted Control Sphere,Limit Exposure,1,2,https://bugs.chromium.org/p/chromium/issues/detail?id=444573,"https://chromium.googlesource.com/chromium/deps/icu/+/f1ad7f9ba957571dc692ea3e187612c685615e19,https://codereview.chromium.org/1157143002/"
CVE-2015-1271,2015-01-04 14:05:13 UTC,TACTICAL,CWE-829 Inclusion of Functionality from Untrusted Control Sphere,Limit Exposure,10,147,https://bugs.chromium.org/p/chromium/issues/detail?id=446032,https://codereview.chromium.org/1226403008
CVE-2015-1272,2015-01-23 16:47:49 UTC,NON-TACTICAL,,,4,47,https://bugs.chromium.org/p/chromium/issues/detail?id=451456,"https://codereview.chromium.org/867553003/,https://codereview.chromium.org/1128233004/"
CVE-2015-1274,2015-02-25 17:50:10 UTC,TACTICAL,CWE-284 Improper Access Control,Authorize Actors,7,594,https://bugs.chromium.org/p/chromium/issues/detail?id=461858,https://codereview.chromium.org/1165893004/
CVE-2015-1275,2015-02-28 06:03:12 UTC,TACTICAL,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Validate Inputs,2,212,https://bugs.chromium.org/p/chromium/issues/detail?id=462843,https://codereview.chromium.org/1059413004/
CVE-2015-1276,2015-04-01 14:39:49 UTC,NON-TACTICAL,,,1,21,https://bugs.chromium.org/p/chromium/issues/detail?id=472614,https://codereview.chromium.org/1060613002/
CVE-2015-1277,2015-04-22 14:42:03 UTC,NON-TACTICAL,,,5,184,https://bugs.chromium.org/p/chromium/issues/detail?id=479743,"https://codereview.chromium.org/1151393006/,https://codereview.chromium.org/1144363004/"
CVE-2015-1278,2015-04-29 09:40:25 UTC,NON-TACTICAL,,,7,96,https://bugs.chromium.org/p/chromium/issues/detail?id=482380,"https://codereview.chromium.org/1156663004/,https://codereview.chromium.org/1150843002/"
CVE-2015-1279,2015-05-03 22:54:24 UTC,TACTICAL,CWE-829 Inclusion of Functionality from Untrusted Control Sphere,Limit Exposure,1,32,https://bugs.chromium.org/p/chromium/issues/detail?id=483981,"https://codereview.chromium.org/1237723002,https://codereview.chromium.org/1241493002"
CVE-2015-1280,2015-05-11 22:31:12 UTC,NON-TACTICAL,,,3,43,https://bugs.chromium.org/p/chromium/issues/detail?id=486947,https://codereview.chromium.org/1151663002
CVE-2015-1281,2015-05-12 10:21:20 UTC,TACTICAL,CWE-284 Improper Access Control,Authorize Actors,2,38,https://bugs.chromium.org/p/chromium/issues/detail?id=487155,https://src.chromium.org/viewvc/blink?revision=196071&view=revision
CVE-2015-1282,2015-05-14 05:07:25 UTC,TACTICAL,CWE-829 Inclusion of Functionality from Untrusted Control Sphere,Limit Exposure,1,2,https://bugs.chromium.org/p/chromium/issues/detail?id=487928,https://codereview.chromium.org/1159433007
CVE-2015-1283,2015-05-26 07:06:46 UTC,TACTICAL,CWE-829 Inclusion of Functionality from Untrusted Control Sphere,Limit Exposure,3,28,https://bugs.chromium.org/p/chromium/issues/detail?id=492052,https://codereview.chromium.org/1224303003
CVE-2015-1284,2015-05-28 17:41:28 UTC,TACTICAL,CWE-20 Improper Input Validation,Validate Inputs,6,25,https://bugs.chromium.org/p/chromium/issues/detail?id=493243,https://src.chromium.org/viewvc/blink?revision=197139&view=revision
CVE-2015-1285,2015-06-10 20:53:47 UTC,TACTICAL,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Validate Inputs,4,15,https://bugs.chromium.org/p/chromium/issues/detail?id=498982,https://src.chromium.org/viewvc/blink?revision=196971&view=revision
CVE-2015-1287,2014-10-01 14:40:43 UTC,TACTICAL,CWE-284 Improper Access Control,Authorize Actors,10,24,https://bugs.chromium.org/p/chromium/issues/detail?id=419383,https://src.chromium.org/viewvc/blink?revision=195266&view=revision
CVE-2015-1288,2015-04-21 14:11:09 UTC,TACTICAL,CWE-319 Cleartext Transmission of Sensitive Information,Encrypt Data,1,2,https://bugs.chromium.org/p/chromium/issues/detail?id=479162,https://codereview.chromium.org/1056103005
CVE-2015-1292,2015-08-20 04:11:46 UTC,TACTICAL,CWE-274 Improper Handling of Insufficient Privileges,Authorize Actors,6,19,https://bugs.chromium.org/p/chromium/issues/detail?id=522791,"https://src.chromium.org/viewvc/blink?revision=201055&view=revision,https://codereview.chromium.org/1307883002/"
CVE-2015-1293,2015-08-24 16:44:26 UTC,TACTICAL,CWE-346 Origin Validation Error,Identify Actors,3,24,https://bugs.chromium.org/p/chromium/issues/detail?id=524074,https://codereview.chromium.org/1311253005/
CVE-2015-1294,2015-05-26 17:58:57 UTC,NON-TACTICAL,,,3,108,https://bugs.chromium.org/p/chromium/issues/detail?id=492263,https://codereview.chromium.org/1188433011/
CVE-2015-1295,2015-06-20 09:00:00 UTC,NON-TACTICAL,,,2,22,https://bugs.chromium.org/p/chromium/issues/detail?id=502562,https://codereview.chromium.org/1228693002/
CVE-2015-1296,2014-10-08 06:53:53 UTC,NON-TACTICAL,,,11,192,https://bugs.chromium.org/p/chromium/issues/detail?id=421332,"https://codereview.chromium.org/1189553002/,https://codereview.chromium.org/1180393003/"
CVE-2015-1297,2015-07-16 13:06:11 UTC,TACTICAL,CWE-284 Improper Access Control,Authorize Actors,11,226,https://bugs.chromium.org/p/chromium/issues/detail?id=510802,https://codereview.chromium.org/1267183003/
CVE-2015-1298,2015-08-10 12:49:06 UTC,TACTICAL,CWE-284 Improper Access Control,Authorize Actors,3,35,https://bugs.chromium.org/p/chromium/issues/detail?id=518827,https://codereview.chromium.org/1282263002/
CVE-2015-1299,2014-09-22 07:48:19 UTC,NON-TACTICAL,,,35,3444,https://bugs.chromium.org/p/chromium/issues/detail?id=416362,"https://codereview.chromium.org/1153763005/,https://codereview.chromium.org/956333002/,https://codereview.chromium.org/959263002/"
CVE-2015-1300,2015-07-18 14:49:03 UTC,TACTICAL,CWE-284 Improper Access Control,Authorize Actors,5,6,https://bugs.chromium.org/p/chromium/issues/detail?id=511616,https://src.chromium.org/viewvc/blink?revision=199553&view=revision
CVE-2015-1302,2015-08-13 09:35:52 UTC,TACTICAL,CWE-20 Improper Input Validation,Validate Inputs,3,144,https://bugs.chromium.org/p/chromium/issues/detail?id=520422,https://codereview.chromium.org/1316803003
CVE-2015-1303,2015-09-10 20:26:37 UTC,TACTICAL,CWE-20 Improper Input Validation,Validate Inputs,4,76,https://bugs.chromium.org/p/chromium/issues/detail?id=530301,https://codereview.chromium.org/1339023002
CVE-2015-1304,2015-09-15 08:26:24 UTC,TACTICAL,CWE-284 Improper Access Control,Authorize Actors,6,53,https://bugs.chromium.org/p/chromium/issues/detail?id=531891,https://chromium.googlesource.com/v8/v8/+/9b0fb52b57021473aa813f3fb99ad7384a8b86f1
CVE-2015-1359,2014-10-07 20:38:58 UTC,TACTICAL,CWE-829 Inclusion of Functionality from Untrusted Control Sphere,Limit Exposure,3,23,"https://bugs.chromium.org/p/chromium/issues/detail?id=421196,https://bugs.chromium.org/p/chromium/issues/detail?id=449894",https://codereview.chromium.org/656463006
CVE-2015-1360,2014-09-21 15:09:12 UTC,TACTICAL,CWE-829 Inclusion of Functionality from Untrusted Control Sphere,Limit Exposure,2,6,"https://bugs.chromium.org/p/chromium/issues/detail?id=449894,https://bugs.chromium.org/p/chromium/issues/detail?id=416289",https://codereview.chromium.org/636233008
CVE-2015-1361,2014-09-05 16:02:00 UTC,NON-TACTICAL,,,1,7,"https://bugs.chromium.org/p/chromium/issues/detail?id=411329,https://bugs.chromium.org/p/chromium/issues/detail?id=449894",http://src.chromium.org/viewvc/blink?view=revision&revision=183296
CVE-2015-3334,2014-11-14 06:46:45 UTC,TACTICAL,CWE-284 Improper Access Control,Authorize Actors,27,160,https://bugs.chromium.org/p/chromium/issues/detail?id=433170,https://codereview.chromium.org/813183002
CVE-2015-3335,2015-02-05 20:09:24 UTC,TACTICAL,CWE-266 Incorrect Privilege Assignment,Authorize Actors,9,161,https://bugs.chromium.org/p/chromium/issues/detail?id=455839,https://codereview.chromium.org/919203002/
CVE-2015-3336,2015-02-06 00:28:42 UTC,TACTICAL,CWE-280 Improper Handling of Insufficient Permissions or Privileges,Authorize Actors,12,176,https://bugs.chromium.org/p/chromium/issues/detail?id=455953,https://codereview.chromium.org/903683005
CVE-2015-5605,2015-03-22 08:38:46 UTC,NON-TACTICAL,,,12,964,"https://bugs.chromium.org/p/chromium/issues/detail?id=512110,https://bugs.chromium.org/p/chromium/issues/detail?id=469480",https://codereview.chromium.org/1034173002
CVE-2015-6582,2015-03-20 19:44:57 UTC,NON-TACTICAL,,,2,3,"https://bugs.chromium.org/p/chromium/issues/detail?id=526825,https://bugs.chromium.org/p/chromium/issues/detail?id=469247",http://src.chromium.org/viewvc/blink?view=revision&revision=195670
CVE-2015-6583,2015-03-17 07:56:37 UTC,NON-TACTICAL,,,12,743,"https://bugs.chromium.org/p/chromium/issues/detail?id=467844,https://bugs.chromium.org/p/chromium/issues/detail?id=526825",https://codereview.chromium.org/1164873003/
CVE-2015-6755,2015-08-11 16:33:02 UTC,NON-TACTICAL,,,3,3,https://bugs.chromium.org/p/chromium/issues/detail?id=519558,https://src.chromium.org/viewvc/blink?revision=200690&view=revision
CVE-2015-6757,2015-09-09 00:45:33 UTC,NON-TACTICAL,,,3,121,https://bugs.chromium.org/p/chromium/issues/detail?id=529520,https://codereview.chromium.org/1327723005
CVE-2015-6758,2015-08-18 16:53:05 UTC,TACTICAL,CWE-829 Inclusion of Functionality from Untrusted Control Sphere,Limit Exposure,1,35,https://bugs.chromium.org/p/chromium/issues/detail?id=522131,https://codereview.chromium.org/1327913002
CVE-2015-6759,2015-07-26 19:59:49 UTC,TACTICAL,CWE-346 Origin Validation Error,Identify Actors,2,48,https://bugs.chromium.org/p/chromium/issues/detail?id=514076,https://src.chromium.org/viewvc/blink?revision=201022&view=revision
CVE-2015-6760,2015-08-11 19:57:15 UTC,TACTICAL,CWE-829 Inclusion of Functionality from Untrusted Control Sphere,Limit Exposure,1,12,https://bugs.chromium.org/p/chromium/issues/detail?id=519642,https://chromium.googlesource.com/angle/angle.git/+/39939686b3731eaaf6c0b639ab64db0277c72475
CVE-2015-6761,2015-01-10 12:01:36 UTC,TACTICAL,CWE-829 Inclusion of Functionality from Untrusted Control Sphere,Limit Exposure,2,10,"https://bugs.chromium.org/p/chromium/issues/detail?id=447860,https://bugs.chromium.org/p/chromium/issues/detail?id=532967",https://codereview.chromium.org/1376913003
CVE-2015-6762,2015-07-22 04:40:39 UTC,TACTICAL,CWE-284 Improper Access Control,Authorize Actors,5,12,https://bugs.chromium.org/p/chromium/issues/detail?id=512678,https://src.chromium.org/viewvc/blink?revision=199364&view=revision
CVE-2015-6764,2015-11-12 14:06:32 UTC,NON-TACTICAL,,,2,173,https://bugs.chromium.org/p/chromium/issues/detail?id=554946,"https://codereview.chromium.org/1435083003,https://codereview.chromium.org/1442963002"
CVE-2015-6765,2015-11-19 20:17:46 UTC,NON-TACTICAL,,,2,14,https://bugs.chromium.org/p/chromium/issues/detail?id=558589,https://codereview.chromium.org/1463463003/
CVE-2015-6766,2015-11-03 18:57:27 UTC,NON-TACTICAL,,,5,86,https://bugs.chromium.org/p/chromium/issues/detail?id=551044,https://codereview.chromium.org/1418783005/
CVE-2015-6767,2015-11-12 10:35:14 UTC,NON-TACTICAL,,,2,12,https://bugs.chromium.org/p/chromium/issues/detail?id=554908,https://codereview.chromium.org/1441683004/
CVE-2015-6768,2015-11-16 22:19:16 UTC,TACTICAL,CWE-346 Origin Validation Error,Identify Actors,5,36,https://bugs.chromium.org/p/chromium/issues/detail?id=556724,"https://codereview.chromium.org/1451123002,https://codereview.chromium.org/1667573002"
CVE-2015-6772,2015-10-22 14:04:49 UTC,TACTICAL,CWE-346 Origin Validation Error,Identify Actors,6,81,https://bugs.chromium.org/p/chromium/issues/detail?id=546545,https://codereview.chromium.org/1444183003/
CVE-2015-6773,2015-05-24 09:20:10 UTC,NON-TACTICAL,,,5,19,https://bugs.chromium.org/p/chromium/issues/detail?id=491660,https://codereview.chromium.org/1187173005
CVE-2015-6775,2015-09-07 14:51:57 UTC,TACTICAL,CWE-829 Inclusion of Functionality from Untrusted Control Sphere,Limit Exposure,3,254,https://bugs.chromium.org/p/chromium/issues/detail?id=529012,https://codereview.chromium.org/1353193004
CVE-2015-6776,2015-02-11 00:18:21 UTC,TACTICAL,CWE-829 Inclusion of Functionality from Untrusted Control Sphere,Limit Exposure,36,3089,https://bugs.chromium.org/p/chromium/issues/detail?id=457480,https://codereview.chromium.org/1338973005
CVE-2015-6777,2015-10-16 09:35:54 UTC,NON-TACTICAL,,,4,27,https://bugs.chromium.org/p/chromium/issues/detail?id=544020,https://codereview.chromium.org/1420653003/
CVE-2015-6778,2015-07-28 23:28:58 UTC,TACTICAL,CWE-829 Inclusion of Functionality from Untrusted Control Sphere,Limit Exposure,8,176,https://bugs.chromium.org/p/chromium/issues/detail?id=514891,https://codereview.chromium.org/1388203003
CVE-2015-6779,2015-09-04 23:49:30 UTC,TACTICAL,CWE-829 Inclusion of Functionality from Untrusted Control Sphere,Limit Exposure,9,176,https://bugs.chromium.org/p/chromium/issues/detail?id=528505,https://codereview.chromium.org/1362433002
CVE-2015-6780,2015-05-21 03:14:43 UTC,NON-TACTICAL,,,11,114,https://bugs.chromium.org/p/chromium/issues/detail?id=490492,https://codereview.chromium.org/1317443002
CVE-2015-6781,2015-06-05 20:09:25 UTC,TACTICAL,CWE-829 Inclusion of Functionality from Untrusted Control Sphere,Limit Exposure,6,489,https://bugs.chromium.org/p/chromium/issues/detail?id=497302,https://codereview.chromium.org/1367323002/
CVE-2015-6782,2015-09-28 04:00:00 UTC,TACTICAL,CWE-20 Improper Input Validation,Validate Inputs,3,24,https://bugs.chromium.org/p/chromium/issues/detail?id=536652,https://codereview.chromium.org/1415773002/
CVE-2015-6783,2015-09-29 14:20:31 UTC,TACTICAL,CWE-829 Inclusion of Functionality from Untrusted Control Sphere,Limit Exposure,2,17,https://bugs.chromium.org/p/chromium/issues/detail?id=537205,https://chromium.googlesource.com/chromium/src.git/+/d9e316238aee59acf665d80b544cf4e1edfd3349
CVE-2015-6784,2015-06-22 18:44:25 UTC,TACTICAL,CWE-20 Improper Input Validation,Validate Inputs,6,80,https://bugs.chromium.org/p/chromium/issues/detail?id=503217,https://codereview.chromium.org/1371323003
CVE-2015-6785,2015-09-21 19:58:41 UTC,TACTICAL,CWE-346 Origin Validation Error,Identify Actors,12,86,https://bugs.chromium.org/p/chromium/issues/detail?id=534542,https://codereview.chromium.org/1367933003
CVE-2015-6786,2015-09-21 20:57:54 UTC,TACTICAL,CWE-346 Origin Validation Error,Identify Actors,7,119,https://bugs.chromium.org/p/chromium/issues/detail?id=534570,https://codereview.chromium.org/1361763005/
CVE-2015-6789,2015-11-18 22:18:34 UTC,NON-TACTICAL,,,6,46,https://bugs.chromium.org/p/chromium/issues/detail?id=557981,https://codereview.chromium.org/1463433002/
CVE-2015-6790,2015-10-11 18:09:41 UTC,TACTICAL,CWE-20 Improper Input Validation,Validate Inputs,3,34,https://bugs.chromium.org/p/chromium/issues/detail?id=542054,https://codereview.chromium.org/1398453005
CVE-2015-6792,2015-12-02 09:08:07 UTC,NON-TACTICAL,,,2,13,https://bugs.chromium.org/p/chromium/issues/detail?id=564501,https://codereview.chromium.org/1500153002
CVE-2015-8479,2015-09-24 15:53:21 UTC,NON-TACTICAL,,,2,43,https://bugs.chromium.org/p/chromium/issues/detail?id=535605,https://codereview.chromium.org/1362393002
CVE-2015-8480,2015-07-28 19:17:36 UTC,NON-TACTICAL,,,7,175,https://bugs.chromium.org/p/chromium/issues/detail?id=514759,"https://codereview.chromium.org/1267003004,https://codereview.chromium.org/1313413010"
CVE-2015-8664,2015-12-03 01:50:37 UTC,NON-TACTICAL,,,1,6,"https://bugs.chromium.org/p/chromium/issues/detail?id=565023,https://bugs.chromium.org/p/chromium/issues/detail?id=569486",https://codereview.chromium.org/1498903003
CVE-2016-1612,2015-06-08 08:22:19 UTC,TACTICAL,CWE-20 Improper Input Validation,Validate Inputs,1,76,https://bugs.chromium.org/p/chromium/issues/detail?id=497632,https://codereview.chromium.org/1531583005
CVE-2016-1613,2015-12-29 13:33:30 UTC,TACTICAL,CWE-829 Inclusion of Functionality from Untrusted Control Sphere,Limit Exposure,8,199,https://bugs.chromium.org/p/chromium/issues/detail?id=572871,https://codereview.chromium.org/1564773003
CVE-2016-1614,2015-10-18 21:09:49 UTC,TACTICAL,CWE-829 Inclusion of Functionality from Untrusted Control Sphere,Limit Exposure,2,4,https://bugs.chromium.org/p/chromium/issues/detail?id=544691,https://codereview.chromium.org/1407393002/
CVE-2016-1616,2015-10-09 00:56:58 UTC,NON-TACTICAL,,,3,79,https://bugs.chromium.org/p/chromium/issues/detail?id=541415,https://codereview.chromium.org/1437523005
CVE-2016-1617,2015-10-19 06:46:13 UTC,TACTICAL,CWE-829 Inclusion of Functionality from Untrusted Control Sphere,Limit Exposure,3,38,https://bugs.chromium.org/p/chromium/issues/detail?id=544765,https://codereview.chromium.org/1455973003
CVE-2016-1618,2015-11-07 13:39:25 UTC,TACTICAL,CWE-338 Use of Cryptographically Weak Pseudo-Random Number Generator (PRNG),Encrypt Data,10,37,https://bugs.chromium.org/p/chromium/issues/detail?id=552749,https://codereview.chromium.org/1419293005
CVE-2016-1619,2015-11-17 17:32:02 UTC,TACTICAL,CWE-829 Inclusion of Functionality from Untrusted Control Sphere,Limit Exposure,4,86,https://bugs.chromium.org/p/chromium/issues/detail?id=557223,https://codereview.chromium.org/1521473003
CVE-2016-1620,2015-04-01 14:43:51 UTC,NON-TACTICAL,,,8,31,"https://bugs.chromium.org/p/chromium/issues/detail?id=576383,https://bugs.chromium.org/p/chromium/issues/detail?id=566231,https://bugs.chromium.org/p/chromium/issues/detail?id=546814,https://bugs.chromium.org/p/chromium/issues/detail?id=561488,https://bugs.chromium.org/p/chromium/issues/detail?id=570427,https://bugs.chromium.org/p/chromium/issues/detail?id=562984,https://bugs.chromium.org/p/chromium/issues/detail?id=562986,https://bugs.chromium.org/p/chromium/issues/detail?id=545520,https://bugs.chromium.org/p/chromium/issues/detail?id=554129,https://bugs.chromium.org/p/chromium/issues/detail?id=552681,https://bugs.chromium.org/p/chromium/issues/detail?id=565967,https://bugs.chromium.org/p/chromium/issues/detail?id=553595,https://bugs.chromium.org/p/chromium/issues/detail?id=531259,https://bugs.chromium.org/p/chromium/issues/detail?id=579625,https://bugs.chromium.org/p/chromium/issues/detail?id=551143,https://bugs.chromium.org/p/chromium/issues/detail?id=554172,https://bugs.chromium.org/p/chromium/issues/detail?id=549155,https://bugs.chromium.org/p/chromium/issues/detail?id=551028,https://bugs.chromium.org/p/chromium/issues/detail?id=572406,https://bugs.chromium.org/p/chromium/issues/detail?id=539563,https://bugs.chromium.org/p/chromium/issues/detail?id=565049,https://bugs.chromium.org/p/chromium/issues/detail?id=537656,https://bugs.chromium.org/p/chromium/issues/detail?id=561497,https://bugs.chromium.org/p/chromium/issues/detail?id=472618,https://bugs.chromium.org/p/chromium/issues/detail?id=514080,https://bugs.chromium.org/p/chromium/issues/detail?id=561478,https://bugs.chromium.org/p/chromium/issues/detail?id=569170",https://src.chromium.org/viewvc/blink?view=revision&revision=121001
